Type;FSP;
Version;4.50;
Date;31.Mar 23;
Mode;ANALYZER;
Center Freq;370000000,000000;Hz
Freq Offset;0,000000;Hz
Span;0,000000;Hz
x-Axis;LIN;
Start;370000000,000000;Hz
Stop;370000000,000000;Hz
Ref Level;-20,000000;dBm
Level Offset;0,000000;dB
Ref Position;100,000000;%
y-Axis;LOG;
Level Range;100,000000;dB
Rf Att;10,000000;dB
RBW;10,000000;Hz
VBW;30,000000;Hz
SWT;80,000000;s
Trace Mode;CLR/WRITE;
Detector;SAMPLE;
Sweep Count;0;
Trace 1:;;
x-Unit;s;
y-Unit;dBm;
Preamplifier;NOT AVAILABLE;
Transducer;OFF;
Values;501;
26,719999999999999;-95,104537963867188;
26,879999999999999;-95,083587646484375;
27,039999999999999;-95,05224609375;
27,199999999999999;-94,989906311035156;
27,359999999999999;-95,104537963867188;
27,52;-95,2100830078125;
27,68;-95,083587646484375;
27,84;-95,06268310546875;
28;-95,09405517578125;
28,16;-95,146598815917969;
28,32;-94,989906311035156;
28,48;-95,104537963867188;
28,640000000000001;-94,907478332519531;
28,800000000000001;-95,241996765136719;
28,960000000000001;-94,989906311035156;
29,120000000000001;-95,021018981933594;
29,280000000000001;-95,136070251464844;
29,440000000000001;-95,09405517578125;
29,600000000000001;-95,136070251464844;
29,760000000000002;-95,021018981933594;
29,920000000000002;-95,28472900390625;
30,080000000000002;-95,220703125;
30,240000000000002;-95,05224609375;
30,400000000000002;-95,06268310546875;
30,560000000000002;-95,263336181640625;
30,719999999999999;-95,2100830078125;
30,879999999999999;-95,136070251464844;
31,039999999999999;-95,392494201660156;
31,199999999999999;-95,241996765136719;
31,359999999999999;-95,09405517578125;
31,52;-95,17828369140625;
31,68;-95,316917419433594;
31,84;-95,316917419433594;
32;-95,252655029296875;
32,160000000000004;-95,17828369140625;
32,32;-95,06268310546875;
32,480000000000004;-95,220703125;
32,640000000000001;-95,295448303222656;
32,799999999999997;-95,241996765136719;
32,960000000000001;-95,295448303222656;
33,119999999999997;-95,392494201660156;
33,280000000000001;-95,28472900390625;
33,439999999999998;-95,523605346679688;
33,600000000000001;-95,523605346679688;
33,759999999999998;-95,338447570800781;
33,920000000000002;-95,479682922363281;
34,079999999999998;-95,392494201660156;
34,240000000000002;-95,316917419433594;
34,399999999999999;-95,435981750488281;
34,560000000000002;-95,589912414550781;
34,719999999999999;-95,512603759765625;
34,880000000000003;-95,6343994140625;
35,039999999999999;-95,623252868652344;
35,200000000000003;-95,556694030761719;
35,359999999999999;-95,645553588867188;
35,520000000000003;-95,645553588867188;
35,68;-95,556694030761719;
35,840000000000003;-95,712799072265625;
36;-95,679115295410156;
36,160000000000004;-95,72406005859375;
36,32;-95,803276062011719;
36,480000000000004;-95,87176513671875;
36,640000000000001;-95,837455749511719;
36,800000000000004;-95,837455749511719;
36,960000000000001;-95,803276062011719;
37,119999999999997;-95,963920593261719;
37,280000000000001;-95,917716979980469;
37,439999999999998;-95,917716979980469;
37,600000000000001;-96,045372009277344;
37,759999999999998;-95,883232116699219;
37,920000000000002;-96,080513000488281;
38,079999999999998;-96,1749267578125;
38,240000000000002;-96,092254638671875;
38,399999999999999;-96,127586364746094;
38,560000000000002;-96,115798950195313;
38,719999999999999;-96,115798950195313;
38,880000000000003;-96,080513000488281;
39,039999999999999;-96,151222229003906;
39,200000000000003;-96,391181945800781;
39,359999999999999;-96,1749267578125;
39,520000000000003;-96,513694763183594;
39,68;-96,246414184570313;
39,840000000000003;-96,246414184570313;
40;-96,306442260742187;
40,160000000000004;-96,306442260742187;
40,32;-96,513694763183594;
40,480000000000004;-96,427757263183594;
40,640000000000001;-96,4644775390625;
40,800000000000004;-96,688163757324219;
40,960000000000001;-96,650482177734375;
41,119999999999997;-96,550788879394531;
41,280000000000001;-96,427757263183594;
41,439999999999998;-96,637954711914063;
41,600000000000001;-96,700759887695313;
41,759999999999998;-96,789459228515625;
41,920000000000002;-96,650482177734375;
42,079999999999998;-96,738662719726563;
42,240000000000002;-96,637954711914063;
42,399999999999999;-96,789459228515625;
42,560000000000002;-96,764022827148438;
42,719999999999999;-96,917762756347656;
42,880000000000003;-96,8662109375;
43,039999999999999;-96,802200317382813;
43,200000000000003;-97,008712768554687;
43,359999999999999;-96,827751159667969;
43,520000000000003;-96,814964294433594;
43,68;-97,047988891601563;
43,840000000000003;-96,879074096679688;
44;-96,7767333984375;
44,160000000000004;-97,021781921386719;
44,32;-97,100631713867188;
44,480000000000004;-97,047988891601563;
44,640000000000001;-97,14031982421875;
44,800000000000004;-97,047988891601563;
44,960000000000001;-97,127067565917969;
45,119999999999997;-97,113838195800781;
45,280000000000001;-97,113838195800781;
45,439999999999998;-97,43707275390625;
45,600000000000001;-97,153587341308594;
45,759999999999998;-97,14031982421875;
45,920000000000002;-97,300926208496094;
46,079999999999998;-97,423362731933594;
46,240000000000002;-97,247062683105469;
46,399999999999999;-97,341545104980469;
46,560000000000002;-97,43707275390625;
46,719999999999999;-97,4508056640625;
46,880000000000003;-97,300926208496094;
47,039999999999999;-97,327987670898438;
47,200000000000003;-97,47833251953125;
47,359999999999999;-97,631332397460938;
47,520000000000003;-97,589340209960938;
47,68;-97,687644958496094;
47,840000000000003;-97,43707275390625;
48;-97,645378112792969;
48,160000000000004;-97,830039978027344;
48,32;-97,575386047363281;
48,480000000000004;-97,645378112792969;
48,640000000000001;-97,4508056640625;
48,800000000000004;-97,631332397460938;
48,960000000000001;-97,575386047363281;
49,120000000000005;-97,844406127929688;
49,280000000000001;-97,74432373046875;
49,439999999999998;-97,844406127929688;
49,600000000000001;-97,902122497558594;
49,759999999999998;-97,673530578613281;
49,920000000000002;-97,589340209960938;
50,079999999999998;-97,830039978027344;
50,240000000000002;-97,844406127929688;
50,399999999999999;-98,004051208496094;
50,560000000000002;-97,931121826171875;
50,719999999999999;-98,004051208496094;
50,880000000000003;-97,772796630859375;
51,039999999999999;-97,974807739257813;
51,200000000000003;-97,844406127929688;
51,359999999999999;-98,033393859863281;
51,520000000000003;-97,687644958496094;
51,68;-97,873214721679688;
51,840000000000003;-97,989418029785156;
52;-98,107192993164063;
52,160000000000004;-98,092384338378906;
52,32;-97,873214721679688;
52,480000000000004;-98,033393859863281;
52,640000000000001;-98,241630554199219;
52,800000000000004;-98,004051208496094;
52,960000000000001;-98,211578369140625;
53,120000000000005;-97,887657165527344;
53,280000000000001;-98,077598571777344;
53,439999999999998;-98,033393859863281;
53,600000000000001;-98,033393859863281;
53,759999999999998;-98,151771545410156;
53,920000000000002;-98,107192993164063;
54,079999999999998;-98,107192993164063;
54,240000000000002;-98,241630554199219;
54,399999999999999;-98,211578369140625;
54,560000000000002;-98,033393859863281;
54,719999999999999;-97,830039978027344;
54,880000000000003;-98,136886596679688;
55,039999999999999;-98,241630554199219;
55,200000000000003;-98,16668701171875;
55,359999999999999;-98,136886596679688;
55,520000000000003;-97,887657165527344;
55,68;-98,136886596679688;
55,840000000000003;-98,211578369140625;
56;-98,362899780273438;
56,160000000000004;-98,196586608886719;
56,32;-98,211578369140625;
56,480000000000004;-98,107192993164063;
56,640000000000001;-98,211578369140625;
56,800000000000004;-98,211578369140625;
56,960000000000001;-98,256698608398438;
57,120000000000005;-98,317222595214844;
57,280000000000001;-98,092384338378906;
57,439999999999998;-98,018714904785156;
57,600000000000001;-98,211578369140625;
57,759999999999998;-98,378181457519531;
57,920000000000002;-98,136886596679688;
58,079999999999998;-98,077598571777344;
58,240000000000002;-98,018714904785156;
58,399999999999999;-98,317222595214844;
58,560000000000002;-97,887657165527344;
58,719999999999999;-98,151771545410156;
58,880000000000003;-97,945655822753906;
59,039999999999999;-97,989418029785156;
59,200000000000003;-98,151771545410156;
59,359999999999999;-98,004051208496094;
59,520000000000003;-97,887657165527344;
59,68;-97,844406127929688;
59,840000000000003;-97,960220336914063;
60;-97,830039978027344;
60,160000000000004;-98,211578369140625;
60,32;-98,196586608886719;
60,480000000000004;-98,151771545410156;
60,640000000000001;-98,256698608398438;
60,800000000000004;-98,107192993164063;
60,960000000000001;-97,945655822753906;
61,120000000000005;-97,945655822753906;
61,280000000000001;-97,902122497558594;
61,439999999999998;-98,033393859863281;
61,600000000000001;-98,033393859863281;
61,759999999999998;-97,989418029785156;
61,920000000000002;-98,092384338378906;
62,079999999999998;-97,902122497558594;
62,240000000000002;-98,151771545410156;
62,399999999999999;-97,902122497558594;
62,560000000000002;-97,989418029785156;
62,719999999999999;-97,887657165527344;
62,880000000000003;-97,772796630859375;
63,039999999999999;-97,873214721679688;
63,200000000000003;-97,989418029785156;
63,359999999999999;-97,830039978027344;
63,520000000000003;-97,645378112792969;
63,68;-97,533660888671875;
63,840000000000003;-97,7017822265625;
64;-97,74432373046875;
64,159999999999997;-97,815696716308594;
64,320000000000007;-97,561454772949219;
64,480000000000004;-97,7017822265625;
64,640000000000001;-97,74432373046875;
64,799999999999997;-97,47833251953125;
64,960000000000008;-97,533660888671875;
65,120000000000005;-97,43707275390625;
65,280000000000001;-97,4508056640625;
65,439999999999998;-97,40966796875;
65,599999999999994;-97,287429809570313;
65,760000000000005;-97,40966796875;
65,920000000000002;-97,287429809570313;
66,079999999999998;-97,492134094238281;
66,239999999999995;-97,300926208496094;
66,400000000000006;-97,300926208496094;
66,560000000000002;-97,14031982421875;
66,719999999999999;-97,233642578125;
66,879999999999995;-97,273948669433594;
67,040000000000006;-97,113838195800781;
67,200000000000003;-97,287429809570313;
67,359999999999999;-97,180191040039063;
67,519999999999996;-97,14031982421875;
67,680000000000007;-97,021781921386719;
67,840000000000003;-97,193527221679688;
68;-97,206878662109375;
68,159999999999997;-97,100631713867188;
68,320000000000007;-97,021781921386719;
68,480000000000004;-97,100631713867188;
68,640000000000001;-97,100631713867188;
68,799999999999997;-97,113838195800781;
68,960000000000008;-97,14031982421875;
69,120000000000005;-97,008712768554687;
69,280000000000001;-97,074264526367188;
69,439999999999998;-97,113838195800781;
69,600000000000009;-97,021781921386719;
69,760000000000005;-96,956626892089844;
69,920000000000002;-97,074264526367188;
70,079999999999998;-97,047988891601563;
70,239999999999995;-96,853370666503906;
70,400000000000006;-96,917762756347656;
70,560000000000002;-97,180191040039063;
70,719999999999999;-96,90484619140625;
70,879999999999995;-96,879074096679688;
71,040000000000006;-96,501365661621094;
71,200000000000003;-96,789459228515625;
71,359999999999999;-96,917762756347656;
71,519999999999996;-96,814964294433594;
71,680000000000007;-96,72601318359375;
71,840000000000003;-96,789459228515625;
72;-96,650482177734375;
72,159999999999997;-96,700759887695313;
72,320000000000007;-96,738662719726563;
72,480000000000004;-96,650482177734375;
72,640000000000001;-96,513694763183594;
72,799999999999997;-96,4644775390625;
72,960000000000008;-96,563186645507813;
73,120000000000005;-96,4644775390625;
73,280000000000001;-96,526039123535156;
73,439999999999998;-96,513694763183594;
73,600000000000009;-96,637954711914063;
73,760000000000005;-96,550788879394531;
73,920000000000002;-96,415542602539062;
74,079999999999998;-96,354759216308594;
74,239999999999995;-96,427757263183594;
74,400000000000006;-96,4644775390625;
74,560000000000002;-96,476760864257813;
74,719999999999999;-96,650482177734375;
74,879999999999995;-96,612960815429687;
75,040000000000006;-96,210594177246094;
75,200000000000003;-96,563186645507813;
75,359999999999999;-96,33056640625;
75,519999999999996;-96,563186645507813;
75,680000000000007;-96,33056640625;
75,840000000000003;-96,3790283203125;
76;-96,4644775390625;
76,159999999999997;-96,306442260742187;
76,320000000000007;-96,476760864257813;
76,480000000000004;-96,427757263183594;
76,640000000000001;-96,33056640625;
76,799999999999997;-96,476760864257813;
76,960000000000008;-96,600486755371094;
77,120000000000005;-96,650482177734375;
77,280000000000001;-96,4644775390625;
77,439999999999998;-96,4644775390625;
77,600000000000009;-96,501365661621094;
77,760000000000005;-96,476760864257813;
77,920000000000002;-96,4644775390625;
78,079999999999998;-96,306442260742187;
78,239999999999995;-96,600486755371094;
78,400000000000006;-96,563186645507813;
78,560000000000002;-96,427757263183594;
78,719999999999999;-96,513694763183594;
78,879999999999995;-96,36688232421875;
79,040000000000006;-96,588035583496094;
79,200000000000003;-96,513694763183594;
79,359999999999999;-96,476760864257813;
79,519999999999996;-96,415542602539062;
79,680000000000007;-96,427757263183594;
79,840000000000003;-96,563186645507813;
80;-96,439979553222656;
